"code.source","code.target","Relationship","adjustment","group.id"
65642,65739,"n:n","1988 to 1976",1
65643,65605,"n:n","1988 to 1976",1
65643,65732,"n:n","1988 to 1976",1
65643,65733,"n:n","1988 to 1976",1
65643,65739,"n:n","1988 to 1976",1
65651,65606,"n:1","1988 to 1976",1
65659,65606,"n:1","1988 to 1976",1
65711,6571,"n:1","1988 to 1976",1
65712,6571,"n:1","1988 to 1976",1
65719,6571,"n:1","1988 to 1976",1
65731,65731,"1:1","1988 to 1976",NA
65732,65732,"n:1","1988 to 1976",1
65733,6553,"n:n","1988 to 1976",1
65733,65733,"n:n","1988 to 1976",1
65734,65739,"n:1","1988 to 1976",1
65735,6532,"n:n","1988 to 1976",1
65735,6536,"n:n","1988 to 1976",1
65735,6541,"n:n","1988 to 1976",1
65735,6544,"n:n","1988 to 1976",1
65735,6545,"n:n","1988 to 1976",1
65735,6551,"n:n","1988 to 1976",1
65735,6571,"n:n","1988 to 1976",1
65735,6572,"n:n","1988 to 1976",1
65735,6574,"n:n","1988 to 1976",1
65735,65211,"n:n","1988 to 1976",1
65735,65212,"n:n","1988 to 1976",1
65735,65214,"n:n","1988 to 1976",1
65735,65215,"n:n","1988 to 1976",1
65735,65221,"n:n","1988 to 1976",1
65735,65222,"n:n","1988 to 1976",1
65735,65223,"n:n","1988 to 1976",1
65735,65224,"n:n","1988 to 1976",1
65735,65225,"n:n","1988 to 1976",1
65735,65315,"n:n","1988 to 1976",1
65735,65316,"n:n","1988 to 1976",1
65735,65341,"n:n","1988 to 1976",1
65735,65342,"n:n","1988 to 1976",1
65735,65343,"n:n","1988 to 1976",1
65735,65349,"n:n","1988 to 1976",1
65735,65355,"n:n","1988 to 1976",1
65735,65356,"n:n","1988 to 1976",1
65735,65381,"n:n","1988 to 1976",1
65735,65382,"n:n","1988 to 1976",1
65735,65383,"n:n","1988 to 1976",1
65735,65389,"n:n","1988 to 1976",1
65735,65397,"n:n","1988 to 1976",1
65735,65398,"n:n","1988 to 1976",1
65735,65421,"n:n","1988 to 1976",1
65735,65422,"n:n","1988 to 1976",1
65735,65431,"n:n","1988 to 1976",1
65735,65432,"n:n","1988 to 1976",1
65735,65433,"n:n","1988 to 1976",1
65735,65434,"n:n","1988 to 1976",1
65735,65491,"n:n","1988 to 1976",1
65735,65492,"n:n","1988 to 1976",1
65735,65498,"n:n","1988 to 1976",1
65735,65499,"n:n","1988 to 1976",1
65735,65521,"n:n","1988 to 1976",1
65735,65522,"n:n","1988 to 1976",1
65735,65523,"n:n","1988 to 1976",1
65735,65529,"n:n","1988 to 1976",1
65735,65601,"n:n","1988 to 1976",1
65735,65604,"n:n","1988 to 1976",1
65735,65605,"n:n","1988 to 1976",1
65735,65606,"n:n","1988 to 1976",1
65735,65732,"n:n","1988 to 1976",1
65735,65733,"n:n","1988 to 1976",1
65735,65739,"n:n","1988 to 1976",1
65735,65751,"n:n","1988 to 1976",1
65735,65752,"n:n","1988 to 1976",1
65735,65759,"n:n","1988 to 1976",1
65735,65791,"n:n","1988 to 1976",1
65735,65792,"n:n","1988 to 1976",1
65751,65751,"n:1","1988 to 1976",1
65752,65752,"n:n","1988 to 1976",1
65752,65898,"n:n","1988 to 1976",1
65752,65899,"n:n","1988 to 1976",1
65759,65759,"n:1","1988 to 1976",1
65761,65761,"1:1","1988 to 1976",NA
65762,65762,"1:1","1988 to 1976",NA
65771,65771,"n:1","1988 to 1976",1
65772,65772,"1:1","1988 to 1976",NA
65773,65773,"1:1","1988 to 1976",NA
65781,62103,"n:1","1988 to 1976",1
65785,62102,"n:n","1988 to 1976",1
65785,62103,"n:n","1988 to 1976",1
65785,65141,"n:n","1988 to 1976",1
65785,65142,"n:n","1988 to 1976",1
65785,65143,"n:n","1988 to 1976",1
65785,65144,"n:n","1988 to 1976",1
65785,65145,"n:n","1988 to 1976",1
65785,65146,"n:n","1988 to 1976",1
65785,65147,"n:n","1988 to 1976",1
65785,65171,"n:n","1988 to 1976",1
65785,65172,"n:n","1988 to 1976",1
65785,65173,"n:n","1988 to 1976",1
65785,65181,"n:n","1988 to 1976",1
65789,62102,"n:n","1988 to 1976",1
65789,62103,"n:n","1988 to 1976",1
65789,65117,"n:n","1988 to 1976",1
65789,65122,"n:n","1988 to 1976",1
65789,65123,"n:n","1988 to 1976",1
65789,65126,"n:n","1988 to 1976",1
65789,65127,"n:n","1988 to 1976",1
65789,65128,"n:n","1988 to 1976",1
65789,65129,"n:n","1988 to 1976",1
65789,65131,"n:n","1988 to 1976",1
65789,65132,"n:n","1988 to 1976",1
65789,65133,"n:n","1988 to 1976",1
65789,65134,"n:n","1988 to 1976",1
65789,65135,"n:n","1988 to 1976",1
65789,65148,"n:n","1988 to 1976",1
65789,65149,"n:n","1988 to 1976",1
65789,65152,"n:n","1988 to 1976",1
65789,65166,"n:n","1988 to 1976",1
65789,65167,"n:n","1988 to 1976",1
65789,65168,"n:n","1988 to 1976",1
65789,65169,"n:n","1988 to 1976",1
65789,65174,"n:n","1988 to 1976",1
65789,65175,"n:n","1988 to 1976",1
65789,65176,"n:n","1988 to 1976",1
65789,65177,"n:n","1988 to 1976",1
65789,65178,"n:n","1988 to 1976",1
65789,65182,"n:n","1988 to 1976",1
65789,65196,"n:n","1988 to 1976",1
65789,65197,"n:n","1988 to 1976",1
65789,65198,"n:n","1988 to 1976",1
65789,65199,"n:n","1988 to 1976",1
65791,65791,"n:1","1988 to 1976",1
65792,65792,"n:1","1988 to 1976",1
65793,65314,"n:n","1988 to 1976",1
65793,65354,"n:n","1988 to 1976",1
65793,65733,"n:n","1988 to 1976",1
65811,6581,"n:n","1988 to 1976",1
65811,65898,"n:n","1988 to 1976",1
65812,6581,"n:n","1988 to 1976",1
65812,65898,"n:n","1988 to 1976",1
65813,6572,"n:n","1988 to 1976",1
65813,6581,"n:n","1988 to 1976",1
65813,65898,"n:n","1988 to 1976",1
65819,6581,"n:n","1988 to 1976",1
65819,65898,"n:n","1988 to 1976",1
65821,65821,"n:n","1988 to 1976",1
65821,65829,"n:n","1988 to 1976",1
65822,65821,"n:n","1988 to 1976",1
65822,65829,"n:n","1988 to 1976",1
65823,65821,"n:n","1988 to 1976",1
65823,65829,"n:n","1988 to 1976",1
65824,6572,"n:n","1988 to 1976",1
65824,65821,"n:n","1988 to 1976",1
65824,65829,"n:n","1988 to 1976",1
65829,6572,"n:n","1988 to 1976",1
65829,65821,"n:n","1988 to 1976",1
65829,65829,"n:n","1988 to 1976",1
65831,65831,"1:n","1988 to 1976",1
65831,65898,"n:n","1988 to 1976",1
65832,65832,"1:n","1988 to 1976",1
65832,65898,"n:n","1988 to 1976",1
65833,6572,"n:n","1988 to 1976",1
65833,65833,"1:n","1988 to 1976",1
65833,65898,"n:n","1988 to 1976",1
65839,65839,"1:n","1988 to 1976",1
65839,65842,"n:n","1988 to 1976",1
65839,65898,"n:n","1988 to 1976",1
65841,65898,"n:1","1988 to 1976",1
65842,65841,"1:1","1988 to 1976",NA
65843,6572,"n:n","1988 to 1976",1
65843,65842,"n:n","1988 to 1976",1
65844,65898,"n:1","1988 to 1976",1
65845,65843,"1:1","1988 to 1976",NA
65846,6572,"n:n","1988 to 1976",1
65846,65844,"1:n","1988 to 1976",1
65847,65845,"1:n","1988 to 1976",1
65847,65848,"n:n","1988 to 1976",1
65847,65898,"n:n","1988 to 1976",1
65848,6572,"n:n","1988 to 1976",1
65848,65846,"1:n","1988 to 1976",1
65848,65898,"n:n","1988 to 1976",1
65851,65848,"n:n","1988 to 1976",1
65851,65849,"n:n","1988 to 1976",1
65851,65898,"n:n","1988 to 1976",1
65852,6572,"n:n","1988 to 1976",1
65852,65848,"n:n","1988 to 1976",1
65852,65849,"n:n","1988 to 1976",1
65852,65898,"n:n","1988 to 1976",1
65859,6571,"n:n","1988 to 1976",1
65859,65848,"n:n","1988 to 1976",1
65859,65849,"n:n","1988 to 1976",1
65859,65898,"n:n","1988 to 1976",1
65891,65891,"1:1","1988 to 1976",NA
65892,6571,"n:n","1988 to 1976",1
65892,6572,"n:n","1988 to 1976",1
65892,65898,"n:n","1988 to 1976",1
65892,65899,"n:n","1988 to 1976",1
65893,6571,"n:n","1988 to 1976",1
65893,6572,"n:n","1988 to 1976",1
65893,65898,"n:n","1988 to 1976",1
65893,65899,"n:n","1988 to 1976",1
65893,84723,"n:n","1988 to 1976",1
65899,6532,"n:n","1988 to 1976",1
65899,6536,"n:n","1988 to 1976",1
65899,6541,"n:n","1988 to 1976",1
65899,6544,"n:n","1988 to 1976",1
65899,6545,"n:n","1988 to 1976",1
65899,65211,"n:n","1988 to 1976",1
65899,65212,"n:n","1988 to 1976",1
65899,65214,"n:n","1988 to 1976",1
65899,65215,"n:n","1988 to 1976",1
65899,65221,"n:n","1988 to 1976",1
65899,65222,"n:n","1988 to 1976",1
65899,65223,"n:n","1988 to 1976",1
65899,65224,"n:n","1988 to 1976",1
65899,65225,"n:n","1988 to 1976",1
65899,65315,"n:n","1988 to 1976",1
65899,65316,"n:n","1988 to 1976",1
65899,65341,"n:n","1988 to 1976",1
65899,65342,"n:n","1988 to 1976",1
65899,65343,"n:n","1988 to 1976",1
65899,65349,"n:n","1988 to 1976",1
65899,65354,"n:n","1988 to 1976",1
65899,65355,"n:n","1988 to 1976",1
65899,65356,"n:n","1988 to 1976",1
65899,65381,"n:n","1988 to 1976",1
65899,65382,"n:n","1988 to 1976",1
65899,65383,"n:n","1988 to 1976",1
65899,65389,"n:n","1988 to 1976",1
65899,65397,"n:n","1988 to 1976",1
65899,65398,"n:n","1988 to 1976",1
65899,65421,"n:n","1988 to 1976",1
65899,65422,"n:n","1988 to 1976",1
65899,65431,"n:n","1988 to 1976",1
65899,65432,"n:n","1988 to 1976",1
65899,65433,"n:n","1988 to 1976",1
65899,65434,"n:n","1988 to 1976",1
65899,65491,"n:n","1988 to 1976",1
65899,65492,"n:n","1988 to 1976",1
65899,65498,"n:n","1988 to 1976",1
65899,65499,"n:n","1988 to 1976",1
65899,65601,"n:n","1988 to 1976",1
65899,65604,"n:n","1988 to 1976",1
65899,65605,"n:n","1988 to 1976",1
65911,65911,"1:1","1988 to 1976",NA
65912,65912,"1:1","1988 to 1976",NA
65921,65921,"1:1","1988 to 1976",NA
65929,65929,"1:1","1988 to 1976",NA
65941,65941,"1:n","1988 to 1976",36
65941,65963,"n:n","1988 to 1976",36
65942,65951,"n:n","1988 to 1976",36
65942,65963,"n:n","1988 to 1976",36
65943,65951,"n:n","1988 to 1976",36
65943,65963,"n:n","1988 to 1976",36
65949,65961,"1:n","1988 to 1976",36
65949,65963,"n:n","1988 to 1976",36
65951,65942,"n:1","1988 to 1976",36
65952,65952,"n:1","1988 to 1976",36
65959,65962,"n:1","1988 to 1976",36
65961,65963,"n:1","1988 to 1976",36
65969,65942,"n:n","1988 to 1976",36
65969,65949,"1:n","1988 to 1976",36
65969,65952,"n:n","1988 to 1976",36
65969,65959,"1:n","1988 to 1976",36
65969,65962,"n:n","1988 to 1976",36
65969,65963,"n:n","1988 to 1976",36
66111,6611,"n:1","1988 to 1976",NA
66112,6611,"n:1","1988 to 1976",NA
66113,6611,"n:1","1988 to 1976",NA
66121,6612,"n:1","1988 to 1976",NA
66122,6612,"n:1","1988 to 1976",NA
66123,6612,"n:1","1988 to 1976",NA
66129,6612,"n:1","1988 to 1976",NA
66131,66131,"1:1","1988 to 1976",NA
66132,66133,"n:1","1988 to 1976",1
66133,66132,"n:n","1988 to 1976",1
66133,66133,"n:n","1988 to 1976",1
66134,66132,"n:1","1988 to 1976",1
66135,66132,"n:1","1988 to 1976",1
66136,66132,"n:1","1988 to 1976",1
66139,66132,"n:1","1988 to 1976",1
66181,66181,"n:1","1988 to 1976",1
66182,66182,"1:1","1988 to 1976",NA
66183,66183,"n:1","1988 to 1976",1
66231,66231,"1:1","1988 to 1976",NA
66232,66232,"1:1","1988 to 1976",NA
66233,66233,"1:1","1988 to 1976",NA
66241,66241,"1:1","1988 to 1976",NA
66242,66242,"1:1","1988 to 1976",NA
66243,66243,"1:1","1988 to 1976",NA
66244,66244,"1:1","1988 to 1976",NA
66245,66245,"1:1","1988 to 1976",NA
66311,6631,"n:1","1988 to 1976",NA
66312,6631,"n:1","1988 to 1976",NA
66313,6631,"n:1","1988 to 1976",NA
66321,6632,"n:1","1988 to 1976",NA
66322,6632,"n:1","1988 to 1976",NA
66329,6632,"n:1","1988 to 1976",NA
66331,66331,"n:1","1988 to 1976",1
66332,66332,"n:1","1988 to 1976",1
66333,66332,"n:1","1988 to 1976",1
66334,66332,"n:1","1988 to 1976",1
66335,66333,"1:1","1988 to 1976",NA
66336,66339,"n:1","1988 to 1976",NA
66337,66339,"n:1","1988 to 1976",NA
66338,66339,"n:1","1988 to 1976",NA
66339,66339,"n:1","1988 to 1976",NA
66351,6635,"n:1","1988 to 1976",NA
66352,6635,"n:1","1988 to 1976",NA
66353,6635,"n:1","1988 to 1976",NA
66381,66381,"1:1","1988 to 1976",NA
66382,66382,"1:1","1988 to 1976",NA
66391,66391,"1:1","1988 to 1976",NA
66399,66392,"n:1","1988 to 1976",1
66411,6642,"n:n","1988 to 1976",1
66411,66414,"1:n","1988 to 1976",1
66412,6642,"n:n","1988 to 1976",1
66412,66415,"1:n","1988 to 1976",1
66431,6642,"n:n","1988 to 1976",1
66431,6643,"n:n","1988 to 1976",1
66431,66491,"n:n","1988 to 1976",1
66439,6642,"n:n","1988 to 1976",1
66439,6643,"n:n","1988 to 1976",1
66439,66491,"n:n","1988 to 1976",1
66441,6642,"n:n","1988 to 1976",1
66441,6644,"n:n","1988 to 1976",1
66441,66491,"n:n","1988 to 1976",1
66442,6644,"n:n","1988 to 1976",1
66442,66491,"n:n","1988 to 1976",1
66451,6642,"n:n","1988 to 1976",1
66451,6645,"n:n","1988 to 1976",1
66451,66491,"n:n","1988 to 1976",1
66452,6645,"n:n","1988 to 1976",1
66452,66491,"n:n","1988 to 1976",1
66453,6645,"n:n","1988 to 1976",1
66453,66491,"n:n","1988 to 1976",1
66471,6647,"n:1","1988 to 1976",NA
66472,6647,"n:1","1988 to 1976",NA
66481,6648,"n:1","1988 to 1976",NA
66489,6648,"n:1","1988 to 1976",NA
66491,6642,"n:n","1988 to 1976",1
66491,66491,"n:n","1988 to 1976",1
66492,66491,"n:1","1988 to 1976",1
66493,66492,"1:1","1988 to 1976",NA
66494,6642,"n:n","1988 to 1976",1
66494,66493,"1:n","1988 to 1976",1
66495,66494,"1:1","1988 to 1976",NA
66496,6646,"1:n","1988 to 1976",1
66496,66491,"n:n","1988 to 1976",1
66511,6652,"n:n","1988 to 1976",1
66511,66511,"1:n","1988 to 1976",1
66512,66512,"1:1","1988 to 1976",NA
66521,6652,"n:1","1988 to 1976",1
66522,6652,"n:1","1988 to 1976",1
66523,6652,"n:1","1988 to 1976",1
66529,6652,"n:1","1988 to 1976",1
66591,66581,"n:1","1988 to 1976",NA
66592,66581,"n:1","1988 to 1976",NA
66593,66582,"n:1","1988 to 1976",1
66594,66582,"n:1","1988 to 1976",1
66595,6642,"n:n","1988 to 1976",1
66595,81241,"n:n","1988 to 1976",1
66599,66589,"1:1","1988 to 1976",NA
66611,6664,"n:1","1988 to 1976",NA
66612,6664,"n:1","1988 to 1976",NA
66613,6665,"1:1","1988 to 1976",NA
66621,6666,"n:1","1988 to 1976",1
66629,6666,"n:1","1988 to 1976",1
66711,6671,"n:1","1988 to 1976",NA
66712,6671,"n:1","1988 to 1976",NA
66713,6671,"n:1","1988 to 1976",NA
66721,66721,"1:1","1988 to 1976",NA
66722,66722,"1:1","1988 to 1976",NA
66729,66729,"1:1","1988 to 1976",NA
66731,6673,"n:1","1988 to 1976",NA
66739,6673,"n:1","1988 to 1976",NA
66741,6674,"n:1","1988 to 1976",NA
66742,6674,"n:1","1988 to 1976",NA
66749,6674,"n:1","1988 to 1976",NA
67121,6712,"n:1","1988 to 1976",NA
67122,6712,"n:1","1988 to 1976",NA
67123,6712,"n:1","1988 to 1976",NA
67131,67131,"1:1","1988 to 1976",NA
67132,67132,"1:1","1988 to 1976",NA
67133,67133,"1:1","1988 to 1976",NA
67141,67161,"n:1","1988 to 1976",NA
67149,67161,"n:1","1988 to 1976",NA
67151,67162,"1:1","1988 to 1976",NA
67152,67169,"n:1","1988 to 1976",1
67153,67169,"n:1","1988 to 1976",1
67154,67169,"n:1","1988 to 1976",1
67155,67169,"n:1","1988 to 1976",1
67159,52392,"n:n","1988 to 1976",1
67159,67169,"n:n","1988 to 1976",1
67241,67241,"1:n","1988 to 1976",37
67241,67242,"1:n","1988 to 1976",37
67245,67245,"1:1","1988 to 1976",NA
67247,67243,"n:1","1988 to 1976",19
67249,67244,"n:1","1988 to 1976",19
67261,67251,"n:1","1988 to 1976",38
67262,67251,"n:1","1988 to 1976",38
67269,67251,"n:1","1988 to 1976",38
67281,67254,"1:1","1988 to 1976",NA
67282,67251,"n:n","1988 to 1976",38
67282,67255,"1:n","1988 to 1976",38
67311,67271,"n:n","1988 to 1976",1
67311,67272,"n:n","1988 to 1976",1
67311,67415,"n:n","1988 to 1976",1
67312,67271,"n:n","1988 to 1976",1
67312,67272,"n:n","1988 to 1976",1
67313,67272,"n:n","1988 to 1976",1
67313,67415,"n:n","1988 to 1976",1
67313,67441,"n:n","1988 to 1976",1
67313,67442,"n:n","1988 to 1976",1
67313,67451,"n:n","1988 to 1976",1
67313,67452,"n:n","1988 to 1976",1
67314,67271,"n:n","1988 to 1976",1
67314,67272,"n:n","1988 to 1976",1
67314,67415,"n:n","1988 to 1976",1
67314,67441,"n:n","1988 to 1976",1
67314,67442,"n:n","1988 to 1976",1
67315,67272,"n:n","1988 to 1976",1
67315,67451,"n:n","1988 to 1976",1
67315,67452,"n:n","1988 to 1976",1
67315,67461,"n:n","1988 to 1976",1
67315,67462,"n:n","1988 to 1976",1
67316,67326,"n:n","1988 to 1976",1
67316,67327,"n:n","1988 to 1976",1
67316,67414,"n:n","1988 to 1976",1
67316,67415,"n:n","1988 to 1976",1
67316,67441,"n:n","1988 to 1976",1
67316,67442,"n:n","1988 to 1976",1
67316,67451,"n:n","1988 to 1976",1
67316,67452,"n:n","1988 to 1976",1
67316,67462,"n:n","1988 to 1976",1
67316,67501,"n:n","1988 to 1976",1
67316,67502,"n:n","1988 to 1976",1
67317,67271,"n:n","1988 to 1976",1
67317,67326,"n:n","1988 to 1976",1
67317,67327,"n:n","1988 to 1976",1
67317,67414,"n:n","1988 to 1976",1
67317,67415,"n:n","1988 to 1976",1
67317,67441,"n:n","1988 to 1976",1
67317,67442,"n:n","1988 to 1976",1
67317,67501,"n:n","1988 to 1976",1
67317,67502,"n:n","1988 to 1976",1
67319,67271,"n:n","1988 to 1976",1
67319,67326,"n:n","1988 to 1976",1
67319,67327,"n:n","1988 to 1976",1
67319,67451,"n:n","1988 to 1976",1
67319,67452,"n:n","1988 to 1976",1
67319,67461,"n:n","1988 to 1976",1
67319,67462,"n:n","1988 to 1976",1
67319,67501,"n:n","1988 to 1976",1
67319,67502,"n:n","1988 to 1976",1
67321,67271,"n:n","1988 to 1976",1
67321,67272,"n:n","1988 to 1976",1
67321,67415,"n:n","1988 to 1976",1
67322,67271,"n:n","1988 to 1976",1
67322,67272,"n:n","1988 to 1976",1
67323,67272,"n:n","1988 to 1976",1
67323,67414,"n:n","1988 to 1976",1
67323,67415,"n:n","1988 to 1976",1
67323,67441,"n:n","1988 to 1976",1
67323,67442,"n:n","1988 to 1976",1
67323,67451,"n:n","1988 to 1976",1
67323,67452,"n:n","1988 to 1976",1
67324,67272,"n:n","1988 to 1976",1
67324,67415,"n:n","1988 to 1976",1
67324,67441,"n:n","1988 to 1976",1
67324,67442,"n:n","1988 to 1976",1
67325,67272,"n:n","1988 to 1976",1
67325,67451,"n:n","1988 to 1976",1
67325,67461,"n:n","1988 to 1976",1
67325,67462,"n:n","1988 to 1976",1
67326,67326,"n:n","1988 to 1976",1
67326,67327,"n:n","1988 to 1976",1
67326,67414,"n:n","1988 to 1976",1
67326,67415,"n:n","1988 to 1976",1
67326,67441,"n:n","1988 to 1976",1
67326,67442,"n:n","1988 to 1976",1
67326,67451,"n:n","1988 to 1976",1
67326,67452,"n:n","1988 to 1976",1
67326,67501,"n:n","1988 to 1976",1
67326,67502,"n:n","1988 to 1976",1
67327,67271,"n:n","1988 to 1976",1
67327,67326,"n:n","1988 to 1976",1
67327,67327,"n:n","1988 to 1976",1
67327,67415,"n:n","1988 to 1976",1
67327,67441,"n:n","1988 to 1976",1
67327,67442,"n:n","1988 to 1976",1
67327,67501,"n:n","1988 to 1976",1
67327,67502,"n:n","1988 to 1976",1
67329,67271,"n:n","1988 to 1976",1
67329,67326,"n:n","1988 to 1976",1
67329,67327,"n:n","1988 to 1976",1
67329,67451,"n:n","1988 to 1976",1
67329,67452,"n:n","1988 to 1976",1
67329,67462,"n:n","1988 to 1976",1
67329,67501,"n:n","1988 to 1976",1
67329,67502,"n:n","1988 to 1976",1
67331,67441,"n:n","1988 to 1976",1
67331,67442,"n:n","1988 to 1976",1
67331,67451,"n:n","1988 to 1976",1
67331,67452,"n:n","1988 to 1976",1
67332,67461,"n:n","1988 to 1976",1
67332,67462,"n:n","1988 to 1976",1
67333,67461,"n:n","1988 to 1976",1
67333,67462,"n:n","1988 to 1976",1
67334,67461,"n:n","1988 to 1976",1
67334,67462,"n:n","1988 to 1976",1
67335,67441,"n:n","1988 to 1976",1
67335,67442,"n:n","1988 to 1976",1
67335,67451,"n:n","1988 to 1976",1
67335,67452,"n:n","1988 to 1976",1
67336,67461,"n:n","1988 to 1976",1
67336,67462,"n:n","1988 to 1976",1
67337,67461,"n:n","1988 to 1976",1
67337,67462,"n:n","1988 to 1976",1
67338,67461,"n:n","1988 to 1976",1
67338,67462,"n:n","1988 to 1976",1
67339,67326,"n:n","1988 to 1976",1
67339,67327,"n:n","1988 to 1976",1
67339,67415,"n:n","1988 to 1976",1
67339,67441,"n:n","1988 to 1976",1
67339,67442,"n:n","1988 to 1976",1
67339,67451,"n:n","1988 to 1976",1
67339,67452,"n:n","1988 to 1976",1
67339,67461,"n:n","1988 to 1976",1
67339,67462,"n:n","1988 to 1976",1
67339,67501,"n:n","1988 to 1976",1
67339,67502,"n:n","1988 to 1976",1
67341,67441,"n:n","1988 to 1976",1
67341,67442,"n:n","1988 to 1976",1
67341,67451,"n:n","1988 to 1976",1
67341,67452,"n:n","1988 to 1976",1
67342,67461,"n:n","1988 to 1976",1
67342,67462,"n:n","1988 to 1976",1
67343,67461,"n:n","1988 to 1976",1
67343,67462,"n:n","1988 to 1976",1
67344,67461,"n:n","1988 to 1976",1
67344,67462,"n:n","1988 to 1976",1
67345,67441,"n:n","1988 to 1976",1
67345,67442,"n:n","1988 to 1976",1
67345,67451,"n:n","1988 to 1976",1
67345,67452,"n:n","1988 to 1976",1
67346,67461,"n:n","1988 to 1976",1
67346,67462,"n:n","1988 to 1976",1
67347,67461,"n:n","1988 to 1976",1
67347,67462,"n:n","1988 to 1976",1
67348,67461,"n:n","1988 to 1976",1
67348,67462,"n:n","1988 to 1976",1
67349,67326,"n:n","1988 to 1976",1
67349,67327,"n:n","1988 to 1976",1
67349,67441,"n:n","1988 to 1976",1
67349,67442,"n:n","1988 to 1976",1
67349,67451,"n:n","1988 to 1976",1
67349,67452,"n:n","1988 to 1976",1
67349,67461,"n:n","1988 to 1976",1
67349,67462,"n:n","1988 to 1976",1
67349,67501,"n:n","1988 to 1976",1
67349,67502,"n:n","1988 to 1976",1
67351,67272,"n:n","1988 to 1976",1
67351,67415,"n:n","1988 to 1976",1
67351,67441,"n:n","1988 to 1976",1
67351,67442,"n:n","1988 to 1976",1
67351,67451,"n:n","1988 to 1976",1
67351,67452,"n:n","1988 to 1976",1
67351,67461,"n:n","1988 to 1976",1
67351,67462,"n:n","1988 to 1976",1
67351,67491,"n:n","1988 to 1976",1
67351,67492,"n:n","1988 to 1976",1
67352,67491,"n:n","1988 to 1976",1
67352,67492,"n:n","1988 to 1976",1
67353,67326,"n:n","1988 to 1976",1
67353,67327,"n:n","1988 to 1976",1
67353,67441,"n:n","1988 to 1976",1
67353,67442,"n:n","1988 to 1976",1
67353,67451,"n:n","1988 to 1976",1
67353,67461,"n:n","1988 to 1976",1
67353,67492,"n:n","1988 to 1976",1
67353,67501,"n:n","1988 to 1976",1
67353,67502,"n:n","1988 to 1976",1
67411,67415,"n:n","1988 to 1976",1
67411,67491,"n:n","1988 to 1976",1
67411,67492,"n:n","1988 to 1976",1
67412,67415,"n:n","1988 to 1976",1
67412,67491,"n:n","1988 to 1976",1
67412,67492,"n:n","1988 to 1976",1
67412,67501,"n:n","1988 to 1976",1
67412,67502,"n:n","1988 to 1976",1
67413,67415,"n:n","1988 to 1976",1
67413,67491,"n:n","1988 to 1976",1
67413,67492,"n:n","1988 to 1976",1
67414,6572,"n:n","1988 to 1976",1
67414,67415,"n:n","1988 to 1976",1
67414,67491,"n:n","1988 to 1976",1
67414,67492,"n:n","1988 to 1976",1
67414,67501,"n:n","1988 to 1976",1
67421,6747,"n:n","1988 to 1976",1
67421,67415,"n:n","1988 to 1976",1
67421,67492,"n:n","1988 to 1976",1
67422,6747,"n:n","1988 to 1976",1
67422,67415,"n:n","1988 to 1976",1
67422,67492,"n:n","1988 to 1976",1
67422,67501,"n:n","1988 to 1976",1
67422,67502,"n:n","1988 to 1976",1
67431,67415,"n:n","1988 to 1976",1
67431,67491,"n:n","1988 to 1976",1
67431,67492,"n:n","1988 to 1976",1
67432,67415,"n:n","1988 to 1976",1
67432,67491,"n:n","1988 to 1976",1
67432,67492,"n:n","1988 to 1976",1
67432,67501,"n:n","1988 to 1976",1
67432,67502,"n:n","1988 to 1976",1
67441,67415,"n:n","1988 to 1976",1
67441,67491,"n:n","1988 to 1976",1
67441,67492,"n:n","1988 to 1976",1
67442,67415,"n:n","1988 to 1976",1
67442,67491,"n:n","1988 to 1976",1
67442,67492,"n:n","1988 to 1976",1
67443,67415,"n:n","1988 to 1976",1
67443,67491,"n:n","1988 to 1976",1
67443,67492,"n:n","1988 to 1976",1
67444,67415,"n:n","1988 to 1976",1
67444,67491,"n:n","1988 to 1976",1
67444,67492,"n:n","1988 to 1976",1
67451,67415,"n:n","1988 to 1976",1
67451,67491,"n:n","1988 to 1976",1
67451,67492,"n:n","1988 to 1976",1
67451,67501,"n:n","1988 to 1976",1
67451,67502,"n:n","1988 to 1976",1
67452,67415,"n:n","1988 to 1976",1
67452,67491,"n:n","1988 to 1976",1
67452,67492,"n:n","1988 to 1976",1
67452,67501,"n:n","1988 to 1976",1
67452,67502,"n:n","1988 to 1976",1
67511,67271,"n:n","1988 to 1976",1
67511,67275,"n:n","1988 to 1976",1
67511,67444,"n:n","1988 to 1976",1
67511,67454,"n:n","1988 to 1976",1
67511,67464,"n:n","1988 to 1976",1
67511,67494,"n:n","1988 to 1976",1
67512,67275,"n:n","1988 to 1976",1
67512,67444,"n:n","1988 to 1976",1
67512,67454,"n:n","1988 to 1976",1
67512,67464,"n:n","1988 to 1976",1
67512,67494,"n:n","1988 to 1976",1
67512,67505,"n:n","1988 to 1976",1
67521,67275,"n:n","1988 to 1976",1
67521,67444,"n:n","1988 to 1976",1
67521,67454,"n:n","1988 to 1976",1
67521,67464,"n:n","1988 to 1976",1
67521,67494,"n:n","1988 to 1976",1
67521,67505,"n:n","1988 to 1976",1
67522,67275,"n:n","1988 to 1976",1
67522,67444,"n:n","1988 to 1976",1
67522,67454,"n:n","1988 to 1976",1
67522,67464,"n:n","1988 to 1976",1
67522,67494,"n:n","1988 to 1976",1
67522,67505,"n:n","1988 to 1976",1
67531,67274,"n:n","1988 to 1976",1
67531,67415,"n:n","1988 to 1976",1
67532,67274,"n:1","1988 to 1976",1
